ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string]
1.726.891.582.716.500,CapTYH2KXlB75dytua,192.168.0.66,35075,192.168.0.4,58080,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.718.640,CzhbZN1IGIUdlrD4mg,192.168.0.66,35075,192.168.0.4,5414,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.718.650,C4jZfN1gBj3N2xfbtd,192.168.0.66,35075,192.168.0.4,17877,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.720.900,CnVCrE2pAqcpOIvIU7,192.168.0.66,35075,192.168.0.4,2033,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.720.900,CyYkwN3D59suY0lQZ1,192.168.0.66,35075,192.168.0.4,1079,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.720.900,CDKCVS1PneZYlcU3bk,192.168.0.66,35075,192.168.0.4,1087,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.720.900,CqyQHl3Zeyfixdinre,192.168.0.66,35075,192.168.0.4,2557,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.040,CxkjDw4eIAPASCKc2j,192.168.0.66,35075,192.168.0.4,5998,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.040,C2bpkF2UqwAlOLmV4l,192.168.0.66,35075,192.168.0.4,3351,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.040,CqyK7zR8Y9DxiupL4,192.168.0.66,35075,192.168.0.4,20000,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.040,CN6KR23QFFMRaEwWcd,192.168.0.66,35075,192.168.0.4,4443,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.050,CUQYAo42rKRqArO7v2,192.168.0.66,35075,192.168.0.4,4550,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.050,CSrS221Cy1XQ5HYRWd,192.168.0.66,35075,192.168.0.4,1641,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.050,CQko3y4JFHH3v2jhqb,192.168.0.66,35075,192.168.0.4,12345,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.050,CJd3IUJanXFIb7S3,192.168.0.66,35075,192.168.0.4,10778,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.330,CLXXW53mTdAgpn4ncf,192.168.0.66,35075,192.168.0.4,1000,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.330,CQe1Zb4FQTLEEVv3G7,192.168.0.66,35075,192.168.0.4,1002,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.330,C9TeS4CnORHEAVV31,192.168.0.66,35075,192.168.0.4,3971,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.330,CYFv6M2q4aJbUyRjk8,192.168.0.66,35075,192.168.0.4,6100,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.330,CxUpuP2YQ0lAvhKeNc,192.168.0.66,35075,192.168.0.4,366,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.340,CVsPHq3deiU0fCKw9k,192.168.0.66,35075,192.168.0.4,1130,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.340,CzfubOXKGGA16pzh,192.168.0.66,35075,192.168.0.4,85,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.723.340,CGvP3t4tZLXx4OPtl5,192.168.0.66,35075,192.168.0.4,119,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.725.390,CPo6992CG2oGs0tuRb,192.168.0.66,35075,192.168.0.4,4005,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.725.390,C5zoCj3Ghw4t1NpGsc,192.168.0.66,35075,192.168.0.4,1594,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.725.400,CmSoC821PFcBsQ96,192.168.0.66,35075,192.168.0.4,2967,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.725.400,CdL7JX29t1PLyjsNN6,192.168.0.66,35075,192.168.0.4,2251,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.725.400,CHJUss3e5ifTm9t2I7,192.168.0.66,35075,192.168.0.4,1718,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.725.640,C43SQnSGd2MUHDf3l,192.168.0.66,35073,192.168.0.4,9010,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.727.800,Cuv5II2wt2JTYmNYCh,192.168.0.66,35075,192.168.0.4,7103,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.727.810,CSjhUqjUc54HrGvue,192.168.0.66,35075,192.168.0.4,1047,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.727.810,CPzGU62lSqdh5sioIi,192.168.0.66,35075,192.168.0.4,42,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.727.810,Clm1ib1sYWPc00YACk,192.168.0.66,35075,192.168.0.4,5811,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.727.810,C55DLE3RmzhPg7olTe,192.168.0.66,35075,192.168.0.4,280,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.728.060,CpXLh22nLDtkYAHzoh,192.168.0.66,35075,192.168.0.4,1137,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.771.150,C16Sbl4NPvvVMf6WG6,192.168.0.4,38745,120.230.127.137,40675,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-
1.726.891.582.814.940,CAyBFq3nLfEKlVAr64,192.168.0.66,35073,192.168.0.4,1088,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.814.940,CAbKaJ24hHnH9O9YB,192.168.0.66,35073,192.168.0.4,9011,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.817.250,CGhvIbGEN3RRcVS5h,192.168.0.66,35073,192.168.0.4,8010,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.817.250,C9xJHK2j4Cx0PwuODf,192.168.0.66,35073,192.168.0.4,1097,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.819.520,C6wYLQXz03xub79Yi,192.168.0.66,35073,192.168.0.4,4446,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.819.520,CJJM803ihYhg4StO44,192.168.0.66,35073,192.168.0.4,3211,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.821.640,CPEssm39RoO2ir8y38,192.168.0.66,35073,192.168.0.4,9666,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.821.640,CNR4EJ1GRdj57sAmo2,192.168.0.66,35073,192.168.0.4,1126,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.821.640,ClcjwRwR66ZvWJP0a,192.168.0.66,35073,192.168.0.4,1042,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.821.640,CxuHbJ1UvXvWIH0OGi,192.168.0.66,35073,192.168.0.4,3006,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.823.770,CjKFb22gzg4Wut6nd1,192.168.0.66,35073,192.168.0.4,6346,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.823.770,C0Ss3g416TUVwUc7Cc,192.168.0.66,35073,192.168.0.4,31337,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.823.770,CEWeTenrEpfxsFsl1,192.168.0.66,35073,192.168.0.4,1039,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.823.780,CC5r452TuDtpQxtU43,192.168.0.66,35073,192.168.0.4,26214,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.823.780,Cny5ouTYvykuToEff,192.168.0.66,35073,192.168.0.4,301,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.040,CXYnk53DUjt6Uvrlz8,192.168.0.66,35073,192.168.0.4,10616,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.040,CXMjb04agU6CUVrtF6,192.168.0.66,35073,192.168.0.4,593,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.040,CrVPDV3uGLmc0Yqbt2,192.168.0.66,35073,192.168.0.4,4567,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.040,C9c1Ja15kFcqKMspz3,192.168.0.66,35073,192.168.0.4,1272,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.040,C0iK2x3bDpeDB1oAZ5,192.168.0.66,35073,192.168.0.4,9900,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.040,CvBBRc1sgi084YNvt1,192.168.0.66,35073,192.168.0.4,2601,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.040,CKBvPy1us1ygE0eIs8,192.168.0.66,35073,192.168.0.4,2811,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.050,CSteQf3Pw6jEeYfA,192.168.0.66,35073,192.168.0.4,6,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.230,CMuaAE1b7D8ewiccs8,192.168.0.66,35073,192.168.0.4,513,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.230,CIm5Yr2HdklejRksWh,192.168.0.66,35073,192.168.0.4,8082,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.824.230,CK3X7D4f4PIBabgjb1,192.168.0.66,35073,192.168.0.4,6565,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.826.270,CNAyIGvjv7eqq0OW7,192.168.0.66,35075,192.168.0.4,9010,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.826.270,CofqWdhzWBunRQ6l9,192.168.0.66,35073,192.168.0.4,1112,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.826.270,CdW7fs2jjwY2P0iMo1,192.168.0.66,35073,192.168.0.4,3168,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.826.270,CwhZtoKpIW6mgJzx7,192.168.0.66,35073,192.168.0.4,999,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.826.280,C3yn141PWXnATcbhe2,192.168.0.66,35073,192.168.0.4,63331,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.826.520,CBdXNZKI5PjVKFH1h,192.168.0.66,35073,192.168.0.4,2190,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.828.530,CYaDNs197Z85YRmv9k,192.168.0.66,35073,192.168.0.4,2604,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.828.540,CUnozz2Zna1FxHPopd,192.168.0.66,35073,192.168.0.4,5718,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.828.540,Ckmwjy44FasoGcKsf7,192.168.0.66,35073,192.168.0.4,2381,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.828.540,CSkZsa4lmOIZppMh,192.168.0.66,35073,192.168.0.4,32781,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.828.540,CkNnpr4pGvVguy2ek2,192.168.0.66,35073,192.168.0.4,6005,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.828.790,ChTgG53D7fV4l26Jib,192.168.0.66,35073,192.168.0.4,2013,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.915.410,C8qyK64FbziyWh4ekd,192.168.0.66,35075,192.168.0.4,9011,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.915.410,CqGQrK1P1QR15twiQl,192.168.0.66,35075,192.168.0.4,1088,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.917.630,CYL1W53tpTb9DTKVGd,192.168.0.66,35075,192.168.0.4,1097,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.917.630,CPugOmpVqzxcOy0A9,192.168.0.66,35075,192.168.0.4,8010,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.919.870,CmhdG8kQNbbgydY4c,192.168.0.66,35075,192.168.0.4,3211,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.919.870,C2x7qS1BeTcQISvXij,192.168.0.66,35075,192.168.0.4,4446,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.922.010,CnolFW3mQ6FlhYUP3h,192.168.0.66,35075,192.168.0.4,3006,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.922.010,CpINJE1uUduvUJRM7k,192.168.0.66,35075,192.168.0.4,1042,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.922.020,CWX6u84PjGDxPxPxU3,192.168.0.66,35075,192.168.0.4,1126,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.922.020,CWO0eh3X6GYeLMvAii,192.168.0.66,35075,192.168.0.4,9666,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.220,C4EdJj2eICYferMvNa,192.168.0.66,35075,192.168.0.4,6565,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.220,CitdAL1U8Lf8tH7gRj,192.168.0.66,35075,192.168.0.4,8082,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.220,CE0xpJ1lf765Mo3jR7,192.168.0.66,35075,192.168.0.4,6,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.220,CBbMLQ3zNPTO3yMBMj,192.168.0.66,35075,192.168.0.4,513,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.220,CGn2A523Lvf6mNcEDc,192.168.0.66,35075,192.168.0.4,2811,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.470,CCo19d1xevFKmPvp53,192.168.0.66,35075,192.168.0.4,9900,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.470,Ce4Q4046sxUzB34zOe,192.168.0.66,35075,192.168.0.4,2601,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.470,C3HOmS2gZldpurkhG9,192.168.0.66,35075,192.168.0.4,1272,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.470,CEoT4a1Eaw15GTAcVj,192.168.0.66,35075,192.168.0.4,4567,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.480,CmXRkt3oMbkP1RzZ7g,192.168.0.66,35075,192.168.0.4,593,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.480,CwUSzQ124c2l6199D2,192.168.0.66,35075,192.168.0.4,10616,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.480,CP3iGp4f16wUOA6fYg,192.168.0.66,35075,192.168.0.4,301,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.480,CcV2QB2EtkifI6m083,192.168.0.66,35075,192.168.0.4,26214,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.660,CWT2ml4zsGJWjSELPb,192.168.0.66,35075,192.168.0.4,1039,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.660,Cf0RPwT1vDbdRrs8c,192.168.0.66,35075,192.168.0.4,31337,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.924.660,CqYqlk2TP2xEjrVg4d,192.168.0.66,35075,192.168.0.4,6346,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.926.770,CnN6RE1gylLKVntI5j,192.168.0.66,35075,192.168.0.4,2190,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.926.770,CtiRxT2J7JtgCsCoda,192.168.0.66,35075,192.168.0.4,63331,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.926.770,ClCvG23J4VE7H8StN3,192.168.0.66,35075,192.168.0.4,3168,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.926.770,CFFbKz1vFMlUN2Mvmb,192.168.0.66,35075,192.168.0.4,999,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.926.770,CaSTk52SqOUu5waGE5,192.168.0.66,35075,192.168.0.4,1112,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.927.010,Crf3G41hQ79795HFQl,192.168.0.66,35073,192.168.0.4,3766,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.929.030,CSYMFG11yr9PuUhHQa,192.168.0.66,35075,192.168.0.4,2013,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.929.030,Ctupc39Z1avUqLaUb,192.168.0.66,35075,192.168.0.4,6005,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.929.030,C5OtPe3Dvtf9XKJwz2,192.168.0.66,35075,192.168.0.4,32781,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.929.030,CzWyZJ1TXvqtKr4zX4,192.168.0.66,35075,192.168.0.4,2381,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.929.030,CMYlTT1jrG1sJorYhf,192.168.0.66,35075,192.168.0.4,5718,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.582.929.270,CstQdK37GVmTkhnQc7,192.168.0.66,35075,192.168.0.4,2604,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.016.070,CCMO0F1cWJ9bekgVZ9,192.168.0.66,35073,192.168.0.4,5906,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.016.070,C8P25v1xjq9XRhXHmd,192.168.0.66,35073,192.168.0.4,16113,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.040,C6i8dPGuyKHgqsvgc,192.168.0.66,35073,192.168.0.4,464,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.050,CqOn6L2FwShNY1Yy84,192.168.0.66,35073,192.168.0.4,14441,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.050,CJbjIS1TVICgmYqxi6,192.168.0.66,35073,192.168.0.4,49155,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.050,CgpREkJ4UaJNAXsk8,192.168.0.66,35073,192.168.0.4,15002,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.050,CsjcNW3AvW1dmZKy46,192.168.0.66,35073,192.168.0.4,5510,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.300,CXupRk1Qffi4KCri1a,192.168.0.66,35073,192.168.0.4,61532,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.300,CTzU2X1S9SCeUECLga,192.168.0.66,35073,192.168.0.4,691,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.300,CP0LhEeyYhwXBDGu6,192.168.0.66,35073,192.168.0.4,6668,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.300,CUGyPp4eq9gRHP5b0a,192.168.0.66,35073,192.168.0.4,1174,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.300,CgSd594kZ4iqX5dl8c,192.168.0.66,35073,192.168.0.4,7778,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.300,CQURHt3V08djgNe9Le,192.168.0.66,35073,192.168.0.4,7402,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.300,CzD3jV24G9gpwvuNK3,192.168.0.66,35073,192.168.0.4,62078,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.310,CVJ7pJDJs9KyDRl97,192.168.0.66,35073,192.168.0.4,306,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.500,CHMfW13NdpFmTCl1mh,192.168.0.66,35073,192.168.0.4,3689,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.500,CHwhGj4xmK6D5uAdLl,192.168.0.66,35073,192.168.0.4,100,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.500,Cfp2bC2cLPqxiUFfFd,192.168.0.66,35073,192.168.0.4,6547,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.500,CSWrcF3oPF7OJ6KJdc,192.168.0.66,35073,192.168.0.4,32768,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.500,CWuBE84sWUbZTawOH3,192.168.0.66,35073,192.168.0.4,50800,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.500,C3NEHgzB592iDEml7,192.168.0.66,35073,192.168.0.4,1862,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.500,C4yJf62EJ7wlA2Dcv7,192.168.0.66,35073,192.168.0.4,2068,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.680,CmlNSc4qO5elXn4PDj,192.168.0.66,35073,192.168.0.4,3221,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.690,CMzLub1PsovgSd5XZg,192.168.0.66,35073,192.168.0.4,2010,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.690,CoH0jj2GBPr8qZ30j,192.168.0.66,35073,192.168.0.4,1077,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.690,C1wOY34xkHup6GpmQl,192.168.0.66,35073,192.168.0.4,1234,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.690,CHKcAE1yUFOILRSf5l,192.168.0.66,35073,192.168.0.4,50636,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.840,C3ljt43RKpNqfSKGff,192.168.0.66,35073,192.168.0.4,2196,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.840,CHLEO430qriB7ftPp7,192.168.0.66,35073,192.168.0.4,2301,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.840,C8WfOxwL2tk3tNVQ1,192.168.0.66,35073,192.168.0.4,787,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.840,CsVQmSYmMMFwQUPcd,192.168.0.66,35073,192.168.0.4,19801,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.840,CWWg693xZy6aOnEVZ,192.168.0.66,35073,192.168.0.4,18040,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.019.840,C2JiPD3I9AB2ZL7SW3,192.168.0.66,35073,192.168.0.4,20005,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.020,CiwYwL3l0aj9KeW4d8,192.168.0.66,35073,192.168.0.4,10621,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.030,Cr4zTa21W0rLA2zq0l,192.168.0.66,35073,192.168.0.4,8086,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.030,Co3ylH3krQmfKf2oM2,192.168.0.66,35073,192.168.0.4,144,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.030,CRMAUT2ForRLsqxu81,192.168.0.66,35073,192.168.0.4,8600,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.030,C3hEMQ3JKd1QNSxQUh,192.168.0.66,35073,192.168.0.4,711,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.030,C378fd4bSkdIHINLs9,192.168.0.66,35073,192.168.0.4,2003,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.030,C2PSHw4nenAT6t4x0k,192.168.0.66,35073,192.168.0.4,1032,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.030,CQo4504f5LFYEMQf69,192.168.0.66,35073,192.168.0.4,2522,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.020.210,CWe75J2wMKFvPw9Ze,192.168.0.66,35073,192.168.0.4,2602,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.022.400,CIyl7VCKYvXCJvGzi,192.168.0.66,35073,192.168.0.4,2002,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.022.400,C9HFxz12vODSP1ikVa,192.168.0.66,35073,192.168.0.4,24444,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.022.400,C9iTf22iWcXcbyDIPa,192.168.0.66,35073,192.168.0.4,6779,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.022.400,CPmMcT2jq0A4FVaSMl,192.168.0.66,35073,192.168.0.4,8001,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.022.400,CYA3553BJN5ghgJvka,192.168.0.66,35073,192.168.0.4,4321,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.022.630,C2Y508xDhlGoUaOe3,192.168.0.66,35073,192.168.0.4,777,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.024.590,CwYpp54RXueLoQbyc6,192.168.0.66,35073,192.168.0.4,7435,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.024.590,Cmnkjkt29oaUXa9Ne,192.168.0.66,35073,192.168.0.4,5950,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.024.590,Cfyu1J4qsVSD8Jvjl,192.168.0.66,35073,192.168.0.4,1051,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
